id,score,,id,score,,
19107,0.744917162,,19107,0.703781467,,0.041135695
19108,0.886470333,,19108,0.72027183,,0.166198503
19109,0.799896632,,19109,0.685836778,,0.114059854
19110,0.808103128,,19110,0.854842539,,-0.046739411
19111,0.496999902,,19111,0.376903075,,0.120096827
19112,0.864593779,,19112,0.861811828,,0.002781951
19113,0.487785863,,19113,0.462699944,,0.025085919
19114,0.815344478,,19114,0.764003782,,0.051340695
19115,0.628246868,,19115,0.723059384,,-0.094812516
19116,0.802744354,,19116,0.850115532,,-0.047371178
19117,0.821808174,,19117,0.760612924,,0.06119525
19118,0.943491085,,19118,0.936707912,,0.006783174
19119,0.454799696,,19119,0.630028212,,-0.175228516
19120,0.886148367,,19120,0.748586249,,0.137562118
19121,0.3423231,,19121,0.402386833,,-0.060063733
19122,0.803882769,,19122,0.909728622,,-0.105845853
19123,0.542346176,,19123,0.619919602,,-0.077573426
19124,0.804342224,,19124,0.856687837,,-0.052345613
19125,0.922630577,,19125,0.909562182,,0.013068395
19126,0.911736868,,19126,0.885831778,,0.02590509
19127,0.869062351,,19127,0.865595252,,0.0034671
19128,0.908362805,,19128,0.872359895,,0.036002909
19129,0.503663021,,19129,0.638783043,,-0.135120022
19130,0.931018492,,19130,0.875973067,,0.055045425
19131,0.757139916,,19131,0.759626089,,-0.002486173
19132,0.903143484,,19132,0.746952193,,0.156191291
19133,0.735565781,,19133,0.838360985,,-0.102795204
19134,0.615888139,,19134,0.632964922,,-0.017076783
19135,0.255748353,,19135,0.341812239,,-0.086063885
19136,0.910108635,,19136,0.938100643,,-0.027992008
19137,0.926456902,,19137,0.8445894,,0.081867502
19138,0.54129708,,19138,0.62879783,,-0.08750075
19139,0.836094075,,19139,0.911641852,,-0.075547777
19140,0.855793247,,19140,0.726538151,,0.129255096
19141,0.892067011,,19141,0.809951781,,0.08211523
19142,0.496224609,,19142,0.526766559,,-0.03054195
19143,0.341065355,,19143,0.303523079,,0.037542276
19144,0.922039092,,19144,0.897618225,,0.024420867
19145,0.589492053,,19145,0.654981555,,-0.065489502
19146,0.372303928,,19146,0.593278238,,-0.22097431
19147,0.872465687,,19147,0.896919287,,-0.024453601
19148,0.846458498,,19148,0.90471627,,-0.058257772
19149,0.758625599,,19149,0.764050636,,-0.005425037
19150,0.707676285,,19150,0.686908615,,0.02076767
19151,0.862351691,,19151,0.795907586,,0.066444105
19152,0.586292239,,19152,0.524550554,,0.061741685
19153,0.128214956,,19153,0.380632598,,-0.252417642
19154,0.713769352,,19154,0.658457022,,0.05531233
19155,0.658290348,,19155,0.72588584,,-0.067595492
19156,0.622904871,,19156,0.638692201,,-0.01578733
19157,0.960747495,,19157,0.768302858,,0.192444637
19158,0.543368431,,19158,0.642808117,,-0.099439686
19159,0.593166174,,19159,0.494248747,,0.098917427
19160,0.819024519,,19160,0.870489623,,-0.051465105
19161,0.510648989,,19161,0.633112887,,-0.122463898
19162,0.517529949,,19162,0.542626895,,-0.025096946
19163,0.525556983,,19163,0.649432922,,-0.12387594
19164,0.600302719,,19164,0.587168696,,0.013134023
19165,0.228867631,,19165,0.462790334,,-0.233922703
19166,0.553405242,,19166,0.469194989,,0.084210252
19167,0.916904301,,19167,0.903431765,,0.013472536
19168,0.108251045,,19168,0.244064412,,-0.135813367
19169,0.843026491,,19169,0.880123427,,-0.037096936
19170,0.759414717,,19170,0.886697671,,-0.127282954
19171,0.72858452,,19171,0.831564496,,-0.102979976
19172,0.919713794,,19172,0.89195245,,0.027761344
19173,0.922489887,,19173,0.884300725,,0.038189163
19174,0.932716264,,19174,0.902715778,,0.030000486
19175,0.900550271,,19175,0.870319152,,0.030231119
19176,0.884484339,,19176,0.886059979,,-0.00157564
19177,0.962364487,,19177,0.890599361,,0.071765126
19178,0.730089533,,19178,0.883336479,,-0.153246946
19179,0.475907,,19179,0.463722164,,0.012184836
19180,0.957568716,,19180,0.9222809,,0.035287816
19181,0.536431723,,19181,0.340926804,,0.195504919
19182,0.818782473,,19182,0.871777401,,-0.052994928
19183,0.857121956,,19183,0.888350144,,-0.031228188
19184,0.42947458,,19184,0.51094646,,-0.08147188
19185,0.911462009,,19185,0.911933737,,-0.000471729
19186,0.682518,,19186,0.437306009,,0.24521199
19187,0.718256361,,19187,0.550605214,,0.167651147
19188,0.571181539,,19188,0.715179173,,-0.143997634
19189,0.5775298,,19189,0.675150576,,-0.097620775
19190,0.942762227,,19190,0.888645306,,0.054116921
19191,0.749228833,,19191,0.627622553,,0.121606281
19192,0.812680489,,19192,0.704208787,,0.108471702
19193,0.430762754,,19193,0.36145679,,0.069305964
19194,0.81442058,,19194,0.775203525,,0.039217055
19195,0.629589901,,19195,0.476235448,,0.153354453
19196,0.802791279,,19196,0.750747223,,0.052044056
19197,0.590369677,,19197,0.595986443,,-0.005616766
19198,0.73299553,,19198,0.649461433,,0.083534098
19199,0.868428147,,19199,0.734852589,,0.133575558
19200,0.619696556,,19200,0.627352003,,-0.007655447
19201,0.575200155,,19201,0.649603289,,-0.074403134
19202,0.875117224,,19202,0.720160897,,0.154956326
19203,0.699088308,,19203,0.71441005,,-0.015321742
19204,0.63573916,,19204,0.69240204,,-0.05666288
19205,0.626698576,,19205,0.696062308,,-0.069363732
19206,0.275846836,,19206,0.509189927,,-0.23334309
19207,0.185024034,,19207,0.569004976,,-0.383980943
19208,0.76630538,,19208,0.869201587,,-0.102896207
19209,0.932626774,,19209,0.756024658,,0.176602116
19210,0.528741327,,19210,0.577581808,,-0.048840481
19211,0.844614063,,19211,0.654821169,,0.189792895
19212,0.550245545,,19212,0.522744312,,0.027501233
19213,0.76825982,,19213,0.869338432,,-0.101078613
19214,0.893337513,,19214,0.773589555,,0.119747958
19215,0.602980054,,19215,0.672141336,,-0.069161282
19216,0.569128439,,19216,0.579455155,,-0.010326715
19217,0.582850348,,19217,0.597672935,,-0.014822586
19218,0.898616054,,19218,0.826716917,,0.071899137
19219,0.476167326,,19219,0.366530499,,0.109636827
19220,0.427993256,,19220,0.393104734,,0.034888521
19221,0.268282857,,19221,0.597958074,,-0.329675217
19222,0.552133949,,19222,0.603437786,,-0.051303836
19223,0.210352781,,19223,0.36192321,,-0.151570429
19224,0.480149216,,19224,0.487363934,,-0.007214719
19225,0.864572348,,19225,0.908236296,,-0.043663948
19226,0.835250788,,19226,0.879020046,,-0.043769258
19227,0.47902642,,19227,0.620647118,,-0.141620698
19228,0.982458493,,19228,0.934695648,,0.047762845
19229,0.667535495,,19229,0.638368825,,0.02916667
19230,0.862836969,,19230,0.860495263,,0.002341706
19231,0.54500665,,19231,0.399620054,,0.145386596
19232,0.692450554,,19232,0.590222403,,0.102228151
19233,0.579899917,,19233,0.380868874,,0.199031042
19234,0.348299872,,19234,0.567367297,,-0.219067425
19235,0.360510775,,19235,0.475958939,,-0.115448164
19236,0.891565124,,19236,0.925234182,,-0.033669058
19237,0.759331593,,19237,0.859305143,,-0.09997355
19238,0.416592375,,19238,0.471185044,,-0.054592669
19239,0.714461271,,19239,0.773108799,,-0.058647528
19240,0.765353363,,19240,0.853009661,,-0.087656298
19241,0.929629179,,19241,0.920964411,,0.008664768
19242,0.923125124,,19242,0.924259853,,-0.001134729
19243,0.77680064,,19243,0.886891703,,-0.110091062
19244,0.8954793,,19244,0.924204168,,-0.028724868
19245,0.781063339,,19245,0.636920736,,0.144142602
19246,0.602421105,,19246,0.652757586,,-0.050336481
19247,0.881302207,,19247,0.775853628,,0.10544858
19248,0.927472901,,19248,0.785475016,,0.141997885
19249,0.785831099,,19249,0.693220689,,0.09261041
19250,0.675440958,,19250,0.665977754,,0.009463204
19251,0.586290675,,19251,0.87717656,,-0.290885885
19252,0.921793303,,19252,0.871752911,,0.050040392
19253,0.788784181,,19253,0.729679691,,0.05910449
19254,0.865854738,,19254,0.845833501,,0.020021237
19255,0.865705718,,19255,0.926793324,,-0.061087607
19256,0.775009676,,19256,0.836073291,,-0.061063614
19257,0.905187304,,19257,0.830744524,,0.07444278
19258,0.534111996,,19258,0.599318424,,-0.065206428
19259,0.498406358,,19259,0.626538712,,-0.128132354
19260,0.553943769,,19260,0.654203243,,-0.100259474
19261,0.879877383,,19261,0.673931584,,0.205945799
19262,0.171235358,,19262,0.311501777,,-0.140266418
19263,0.492455807,,19263,0.635535855,,-0.143080047
19264,0.482243309,,19264,0.582078045,,-0.099834736
19265,0.748086628,,19265,0.635282747,,0.112803881
19266,0.787214172,,19266,0.689726052,,0.097488119
19267,0.56145541,,19267,0.693479313,,-0.132023903
19268,0.989299589,,19268,0.918935941,,0.070363649
19269,0.990443319,,19269,0.945187189,,0.04525613
19270,0.510633928,,19270,0.658190372,,-0.147556444
19271,0.30483064,,19271,0.615469059,,-0.310638418
19272,0.91131792,,19272,0.773255109,,0.138062811
19273,0.61084116,,19273,0.700095312,,-0.089254152
19274,0.762072023,,19274,0.734535487,,0.027536536
19275,0.977743933,,19275,0.795359027,,0.182384907
19276,0.761712815,,19276,0.766157317,,-0.004444503
19277,0.227162346,,19277,0.35190059,,-0.124738244
19278,0.619326475,,19278,0.599484327,,0.019842148
19279,0.714240881,,19279,0.605766382,,0.1084745
19280,0.329766515,,19280,0.467580612,,-0.137814097
19281,0.244691644,,19281,0.410121246,,-0.165429601
19282,0.34856638,,19282,0.504636368,,-0.156069989
19283,0.727814892,,19283,0.837917885,,-0.110102993
19284,0.69903085,,19284,0.654754228,,0.044276623
19285,0.376575473,,19285,0.516729992,,-0.140154519
19286,0.152180522,,19286,0.333027887,,-0.180847365
19287,0.555214417,,19287,0.574469231,,-0.019254814
19288,0.618964327,,19288,0.695594025,,-0.076629698
19289,0.821997773,,19289,0.887838489,,-0.065840716
19290,0.740236324,,19290,0.811002777,,-0.070766453
19291,0.850473296,,19291,0.82149466,,0.028978636
19292,0.889517022,,19292,0.911898193,,-0.02238117
19293,0.838862336,,19293,0.890050393,,-0.051188057
19294,0.949249723,,19294,0.891011605,,0.058238118
19295,0.700987985,,19295,0.839723518,,-0.138735532
19296,0.788862076,,19296,0.69603537,,0.092826707
19297,0.770987522,,19297,0.804615758,,-0.033628236
19298,0.821456273,,19298,0.909384386,,-0.087928113
19299,0.853268591,,19299,0.898784366,,-0.045515775
19300,0.81957598,,19300,0.676795979,,0.142780001
19301,0.494790247,,19301,0.3803093,,0.114480947
19302,0.473288282,,19302,0.457258557,,0.016029725
19303,0.662504545,,19303,0.671305157,,-0.008800611
19304,0.789584121,,19304,0.874173105,,-0.084588984
19305,0.820148438,,19305,0.789909706,,0.030238733
19306,0.435521481,,19306,0.524832883,,-0.089311402
19307,0.85418511,,19307,0.751397756,,0.102787353
19308,0.944711658,,19308,0.890824785,,0.053886873
19309,0.909239269,,19309,0.780657384,,0.128581884
19310,0.930289883,,19310,0.891047935,,0.039241949
19311,0.769195,,19311,0.501022771,,0.268172229
19312,0.616021209,,19312,0.741709389,,-0.125688179
19313,0.522845529,,19313,0.490153595,,0.032691933
19314,0.889722163,,19314,0.770339224,,0.119382938
19315,0.821600338,,19315,0.880107698,,-0.058507359
19316,0.096561519,,19316,0.486931388,,-0.390369869
19317,0.802365832,,19317,0.837052849,,-0.034687017
19318,0.815786348,,19318,0.776943588,,0.03884276
19319,0.911461359,,19319,0.922391278,,-0.010929919
19320,0.331463044,,19320,0.462252095,,-0.130789051
19321,0.785211158,,19321,0.695311364,,0.089899794
19322,0.227708053,,19322,0.360757673,,-0.13304962
19323,0.869596087,,19323,0.854633614,,0.014962473
19324,0.484295719,,19324,0.556966229,,-0.072670511
19325,0.594299815,,19325,0.690026775,,-0.09572696
19326,0.694615189,,19326,0.643660396,,0.050954793
19327,0.940818732,,19327,0.871513759,,0.069304974
19328,0.612052271,,19328,0.506628669,,0.105423602
19329,0.239927282,,19329,0.383990771,,-0.144063489
19330,0.375268788,,19330,0.356713899,,0.018554889
19331,0.387711457,,19331,0.461894789,,-0.074183332
19332,0.865706548,,19332,0.771843088,,0.09386346
19333,0.778455657,,19333,0.652500703,,0.125954954
19334,0.640695288,,19334,0.676376903,,-0.035681615
19335,0.766627512,,19335,0.672057992,,0.09456952
19336,0.725363013,,19336,0.676067728,,0.049295284
19337,0.671187094,,19337,0.641488181,,0.029698913
19338,0.35081746,,19338,0.520145467,,-0.169328007
19339,0.559374028,,19339,0.64551193,,-0.086137902
19340,0.617419355,,19340,0.713684149,,-0.096264795
19341,0.669071301,,19341,0.475867794,,0.193203507
19342,0.550885144,,19342,0.612743988,,-0.061858844
19343,0.434781872,,19343,0.451725298,,-0.016943426
19344,0.920416938,,19344,0.909571921,,0.010845017
19345,0.846209509,,19345,0.894022699,,-0.04781319
19346,0.907217207,,19346,0.892640304,,0.014576903
19347,0.556589467,,19347,0.384802021,,0.171787446
19348,0.804804431,,19348,0.810486461,,-0.00568203
19349,0.882615556,,19349,0.931890023,,-0.049274467
19350,0.798232379,,19350,0.88172101,,-0.083488631
19351,0.883055872,,19351,0.898903952,,-0.01584808
19352,0.732489467,,19352,0.840021362,,-0.107531895
19353,0.907679972,,19353,0.799723029,,0.107956942
19354,0.943908107,,19354,0.879889733,,0.064018374
19355,0.867035155,,19355,0.828181958,,0.038853197
19356,0.566636207,,19356,0.42489844,,0.141737768
19357,0.505893334,,19357,0.618104771,,-0.112211437
19358,0.355124576,,19358,0.479744758,,-0.124620182
19359,0.625095813,,19359,0.538559425,,0.086536388
19360,0.345119432,,19360,0.421271596,,-0.076152165
19361,0.480451267,,19361,0.433915813,,0.046535454
19362,0.338298011,,19362,0.511187371,,-0.17288936
19363,0.572149493,,19363,0.476327486,,0.095822007
19364,0.885240283,,19364,0.807660252,,0.077580031
19365,0.946291393,,19365,0.873024652,,0.073266741
19366,0.865931632,,19366,0.92214057,,-0.056208939
19367,0.086283997,,19367,0.308484883,,-0.222200885
19368,0.626446469,,19368,0.723304498,,-0.096858029
19369,0.923797444,,19369,0.904965322,,0.018832122
19370,0.566720287,,19370,0.604816021,,-0.038095734
19371,0.422615508,,19371,0.428314381,,-0.005698874
19372,0.465417985,,19372,0.379555963,,0.085862023
19373,0.85280324,,19373,0.749530487,,0.103272754
19374,0.667755542,,19374,0.687381091,,-0.019625549
19375,0.759621131,,19375,0.750655406,,0.008965726
19376,0.866790483,,19376,0.705474017,,0.161316466
19377,0.604244827,,19377,0.716203514,,-0.111958687
19378,0.752001325,,19378,0.740577736,,0.011423589
19379,0.644086028,,19379,0.652550135,,-0.008464107
19380,0.444579914,,19380,0.326929872,,0.117650042
19381,0.475819203,,19381,0.389840715,,0.085978488
19382,0.488007814,,19382,0.345885471,,0.142122343
19383,0.397581457,,19383,0.463758628,,-0.066177171
19384,0.867820182,,19384,0.894248591,,-0.026428409
19385,0.621023127,,19385,0.568947569,,0.052075557
19386,0.780839623,,19386,0.756548085,,0.024291538
19387,0.526838238,,19387,0.661699766,,-0.134861528
19388,0.459798195,,19388,0.579890295,,-0.1200921
19389,0.927864257,,19389,0.740338789,,0.187525468
19390,0.673992863,,19390,0.534019826,,0.139973037
19391,0.377629199,,19391,0.416662926,,-0.039033727
19392,0.925663668,,19392,0.911103686,,0.014559982
19393,0.702244125,,19393,0.67166116,,0.030582965
19394,0.273310575,,19394,0.426697251,,-0.153386677
19395,0.716595329,,19395,0.605814204,,0.110781125
19396,0.758400917,,19396,0.739417544,,0.018983374
19397,0.956930261,,19397,0.899703578,,0.057226684
19398,0.865930451,,19398,0.878126595,,-0.012196144
19399,0.924306456,,19399,0.911134344,,0.013172112
19400,0.654647694,,19400,0.694306107,,-0.039658413
19401,0.388235492,,19401,0.527577586,,-0.139342094
19402,0.89449897,,19402,0.891315487,,0.003183483
19403,0.508174212,,19403,0.485555179,,0.022619033
19404,0.820391292,,19404,0.758353197,,0.062038095
19405,0.957377589,,19405,0.918785643,,0.038591945
19406,0.143194575,,19406,0.436281814,,-0.293087238
19407,0.17886538,,19407,0.502325473,,-0.323460093
19408,0.628329017,,19408,0.556439338,,0.071889679
19409,0.731030517,,19409,0.724421135,,0.006609382
19410,0.17164222,,19410,0.388811245,,-0.217169024
19411,0.698200488,,19411,0.620854662,,0.077345826
19412,0.316851491,,19412,0.419372637,,-0.102521146
19413,0.326672187,,19413,0.414600333,,-0.087928146
19414,0.601789461,,19414,0.686976493,,-0.085187032
19415,0.292886359,,19415,0.500452054,,-0.207565695
19416,0.843732472,,19416,0.874683311,,-0.030950839
19417,0.77260613,,19417,0.918963236,,-0.146357105
19418,0.604724796,,19418,0.425590672,,0.179134125
19419,0.688470721,,19419,0.688103184,,0.000367536
19420,0.455297303,,19420,0.534995967,,-0.079698665
19421,0.783428111,,19421,0.629551362,,0.153876748
19422,0.811120347,,19422,0.898338875,,-0.087218528
19423,0.910340872,,19423,0.844570601,,0.06577027
19424,0.785629399,,19424,0.825526336,,-0.039896937
19425,0.763841105,,19425,0.73507851,,0.028762596
19426,0.219460264,,19426,0.402186967,,-0.182726703
19427,0.682565308,,19427,0.712203773,,-0.029638465
19428,0.211687218,,19428,0.361196033,,-0.149508815
19429,0.0473193,,19429,0.372892994,,-0.325573693
19430,0.42840695,,19430,0.420028106,,0.008378844
19431,0.703314566,,19431,0.863909328,,-0.160594762
19432,0.72335402,,19432,0.657314719,,0.066039302
19433,0.871344923,,19433,0.753790758,,0.117554165
19434,0.302929001,,19434,0.600813582,,-0.297884581
19435,0.762562998,,19435,0.731512736,,0.031050262
19436,0.841248608,,19436,0.597011061,,0.244237547
19437,0.842104822,,19437,0.865076819,,-0.022971998
19438,0.767442512,,19438,0.627851621,,0.139590891
19439,0.82368448,,19439,0.770250387,,0.053434093
19440,0.90069361,,19440,0.932040312,,-0.031346702
19441,0.07380189,,19441,0.242456641,,-0.168654751
19442,0.369922431,,19442,0.501083284,,-0.131160853
19443,0.933939168,,19443,0.912951605,,0.020987563
19444,0.920547867,,19444,0.899280933,,0.021266935
19445,0.5424077,,19445,0.677003021,,-0.134595321
19446,0.639410337,,19446,0.663786081,,-0.024375744
19447,0.560130372,,19447,0.629445549,,-0.069315177
19448,0.824726036,,19448,0.808992938,,0.015733098
19449,0.80775588,,19449,0.740719211,,0.067036669
19450,0.754898432,,19450,0.856076043,,-0.101177611
19451,0.99140788,,19451,0.926470505,,0.064937375
19452,0.92748083,,19452,0.910355326,,0.017125504
19453,0.830608201,,19453,0.773063975,,0.057544225
19454,0.48647073,,19454,0.395556959,,0.090913771
19455,0.39825395,,19455,0.378679004,,0.019574946
19456,0.384078162,,19456,0.525590239,,-0.141512076
19457,0.616817555,,19457,0.338706573,,0.278110983
19458,0.790684482,,19458,0.791931863,,-0.001247382
19459,0.833642059,,19459,0.659262746,,0.174379312
19460,0.898307657,,19460,0.909444836,,-0.011137179
19461,0.956395668,,19461,0.826753688,,0.12964198
19462,0.729955342,,19462,0.71793663,,0.012018711
19463,0.49374392,,19463,0.511458873,,-0.017714953
19464,0.930497992,,19464,0.913622291,,0.016875701
19465,0.725795286,,19465,0.735382668,,-0.009587382
19466,0.054687575,,19466,0.288974468,,-0.234286893
19467,0.522720378,,19467,0.342429278,,0.1802911
19468,0.260533773,,19468,0.459846265,,-0.199312492
19469,0.593291473,,19469,0.730586477,,-0.137295004
19470,0.889477712,,19470,0.901596075,,-0.012118364
19471,0.547237105,,19471,0.589850128,,-0.042613023
19472,0.712999958,,19472,0.442525549,,0.27047441
19473,0.849753712,,19473,0.901497286,,-0.051743573
19474,0.784758389,,19474,0.794226924,,-0.009468535
19475,0.869951624,,19475,0.752548668,,0.117402956
19476,0.826007337,,19476,0.850472505,,-0.024465169
19477,0.590366982,,19477,0.662879935,,-0.072512953
19478,0.794426739,,19478,0.861694972,,-0.067268233
19479,0.77911797,,19479,0.886369175,,-0.107251205
19480,0.934156223,,19480,0.938254458,,-0.004098235
19481,0.678392759,,19481,0.575305109,,0.10308765
19482,0.495935122,,19482,0.600082632,,-0.10414751
19483,0.477655805,,19483,0.677116515,,-0.19946071
19484,0.791389087,,19484,0.91022054,,-0.118831452
19485,0.579923546,,19485,0.703669512,,-0.123745966
19486,0.202051117,,19486,0.418379501,,-0.216328384
19487,0.459773562,,19487,0.588974605,,-0.129201043
19488,0.826634333,,19488,0.723861485,,0.102772848
19489,0.634273762,,19489,0.848922409,,-0.214648647
19490,0.752238288,,19490,0.773971219,,-0.021732931
19491,0.728046577,,19491,0.714841456,,0.013205121
19492,0.889327785,,19492,0.812666669,,0.076661116
19493,0.751674236,,19493,0.728327819,,0.023346417
19494,0.764561104,,19494,0.748493353,,0.016067751
19495,0.285782519,,19495,0.532319361,,-0.246536842
19496,0.823061886,,19496,0.839657708,,-0.016595822
19497,0.791601536,,19497,0.731613297,,0.059988239
19498,0.752999553,,19498,0.688268647,,0.064730906
19499,0.928190855,,19499,0.939014457,,-0.010823602
19500,0.919615082,,19500,0.906351299,,0.013263783
19501,0.473844923,,19501,0.66434951,,-0.190504587
19502,0.648501291,,19502,0.570055913,,0.078445378
19503,0.790726506,,19503,0.847600146,,-0.05687364
19504,0.981969883,,19504,0.830080932,,0.151888951
19505,0.604664286,,19505,0.718434079,,-0.113769794
19506,0.852375163,,19506,0.783184365,,0.069190798
19507,0.892087234,,19507,0.629377711,,0.262709523
19508,0.2424935,,19508,0.393603541,,-0.151110041
19509,0.768608079,,19509,0.707602232,,0.061005846
19510,0.897264179,,19510,0.779552027,,0.117712152
19511,0.812928194,,19511,0.787481784,,0.02544641
19512,0.398525782,,19512,0.549224972,,-0.150699191
19513,0.765092414,,19513,0.626703543,,0.13838887
19514,0.682459587,,19514,0.717265119,,-0.034805533
19515,0.39971984,,19515,0.578058198,,-0.178338358
19516,0.420535365,,19516,0.55511906,,-0.134583695
19517,0.520678302,,19517,0.602982584,,-0.082304282
19518,0.363131115,,19518,0.515772331,,-0.152641216
19519,0.732779467,,19519,0.872643871,,-0.139864403
19520,0.950835685,,19520,0.916471204,,0.03436448
19521,0.830924905,,19521,0.928797942,,-0.097873038
19522,0.653809559,,19522,0.631715251,,0.022094308
19523,0.44073117,,19523,0.427421026,,0.013310143
19524,0.839746017,,19524,0.673536234,,0.166209783
19525,0.93463046,,19525,0.915448612,,0.019181848
19526,0.454937562,,19526,0.554154081,,-0.099216519
19527,0.950013395,,19527,0.918561525,,0.03145187
19528,0.890695796,,19528,0.866353917,,0.024341879
19529,0.341400063,,19529,0.539912416,,-0.198512353
19530,0.875544852,,19530,0.920462819,,-0.044917967
19531,0.347784515,,19531,0.39259991,,-0.044815395
19532,0.487202713,,19532,0.394193855,,0.093008858
19533,0.449675544,,19533,0.458595818,,-0.008920274
19534,0.586405211,,19534,0.673944206,,-0.087538995
19535,0.838780219,,19535,0.635063727,,0.203716493
19536,0.765002649,,19536,0.894366703,,-0.129364054
19537,0.385518072,,19537,0.444964474,,-0.059446402
19538,0.701449615,,19538,0.723339087,,-0.021889472
19539,0.825419333,,19539,0.709882806,,0.115536527
19540,0.796408772,,19540,0.788360874,,0.008047898
19541,0.939562137,,19541,0.91180042,,0.027761717
19542,0.85326242,,19542,0.906506838,,-0.053244418
19543,0.342297721,,19543,0.505495355,,-0.163197634
19544,0.559241285,,19544,0.689698077,,-0.130456792
19545,0.660103177,,19545,0.860406343,,-0.200303167
19546,0.662435035,,19546,0.693169658,,-0.030734623
19547,0.746685956,,19547,0.664575892,,0.082110064
19548,0.858602343,,19548,0.778154207,,0.080448136
19549,0.380549313,,19549,0.500133689,,-0.119584375
19550,0.32585979,,19550,0.440068796,,-0.114209006
19551,0.474025428,,19551,0.605072767,,-0.131047339
19552,0.927991508,,19552,0.727155243,,0.200836265
19553,0.501076604,,19553,0.544927853,,-0.043851249
19554,0.573476831,,19554,0.542513621,,0.03096321
19555,0.409281452,,19555,0.351552108,,0.057729344
19556,0.74683337,,19556,0.631107133,,0.115726237
19557,0.517811345,,19557,0.546311351,,-0.028500007
19558,0.866606394,,19558,0.902690993,,-0.036084599
19559,0.375156456,,19559,0.655472204,,-0.280315748
19560,0.543810769,,19560,0.429079356,,0.114731413
19561,0.800396062,,19561,0.703129338,,0.097266724
19562,0.731743906,,19562,0.520862214,,0.210881692
19563,0.714330835,,19563,0.608643035,,0.105687799
19564,0.965520562,,19564,0.933035932,,0.03248463
19565,0.8430173,,19565,0.717110335,,0.125906965
19566,0.369256452,,19566,0.486970639,,-0.117714188
19567,0.676533992,,19567,0.718678332,,-0.04214434
19568,0.914019762,,19568,0.888364431,,0.025655331
19569,0.918869715,,19569,0.773100059,,0.145769655
19570,0.837400338,,19570,0.855765556,,-0.018365219
19571,0.796837458,,19571,0.75801953,,0.038817927
19572,0.810658973,,19572,0.904533457,,-0.093874484
19573,0.502133662,,19573,0.612222256,,-0.110088595
19574,0.412803335,,19574,0.533477318,,-0.120673983
19575,0.28477232,,19575,0.517142327,,-0.232370007
19576,0.371345651,,19576,0.396089395,,-0.024743744
19577,0.695267104,,19577,0.590236968,,0.105030136
19578,0.583384122,,19578,0.65048099,,-0.067096868
19579,0.522595695,,19579,0.492555015,,0.03004068
19580,0.47434166,,19580,0.631400627,,-0.157058967
19581,0.54463475,,19581,0.617694575,,-0.073059825
19582,0.859346232,,19582,0.738772159,,0.120574073
19583,0.885273637,,19583,0.80971741,,0.075556227
19584,0.682593445,,19584,0.741914889,,-0.059321443
19585,0.859221839,,19585,0.678220502,,0.181001337
19586,0.704779807,,19586,0.662066962,,0.042712845
19587,0.990579393,,19587,0.819736269,,0.170843124
19588,0.353373264,,19588,0.522706254,,-0.16933299
19589,0.557725258,,19589,0.602651462,,-0.044926204
19590,0.389393468,,19590,0.4810437,,-0.091650231
19591,0.722445493,,19591,0.670760325,,0.051685168
19592,0.661161739,,19592,0.675750438,,-0.014588699
19593,0.334060194,,19593,0.569822161,,-0.235761968
19594,0.800390384,,19594,0.628346019,,0.172044365
19595,0.430356273,,19595,0.455587284,,-0.025231011
19596,0.744875121,,19596,0.874780294,,-0.129905172
19597,0.832170114,,19597,0.722401316,,0.109768799
19598,0.81319061,,19598,0.77222342,,0.04096719
19599,0.992471968,,19599,0.935083422,,0.057388546
19600,0.690396876,,19600,0.656236339,,0.034160537
19601,0.967142363,,19601,0.931193076,,0.035949287
19602,0.812164397,,19602,0.869875301,,-0.057710904
19603,0.867529161,,19603,0.899204901,,-0.03167574
19604,0.37535353,,19604,0.427018357,,-0.051664828
19605,0.210150278,,19605,0.593959268,,-0.38380899
19606,0.87247162,,19606,0.852716543,,0.019755077
19607,0.854706315,,19607,0.748031723,,0.106674592
19608,0.717655211,,19608,0.697194364,,0.020460847
19609,0.916937338,,19609,0.733925886,,0.183011452
19610,0.787921595,,19610,0.871030173,,-0.083108577
19611,0.95332117,,19611,0.819155283,,0.134165888
19612,0.667358805,,19612,0.597284524,,0.070074282
19613,0.245926747,,19613,0.262907517,,-0.016980771
19614,0.465579468,,19614,0.724815411,,-0.259235944
19615,0.530554252,,19615,0.513958507,,0.016595745
19616,0.810092818,,19616,0.742087316,,0.068005502
19617,0.883107022,,19617,0.796361893,,0.086745128
19618,0.518366,,19618,0.539657735,,-0.021291735
19619,0.81946195,,19619,0.901564247,,-0.082102297
19620,0.680610676,,19620,0.643527166,,0.03708351
19621,0.903382099,,19621,0.850218702,,0.053163397
19622,0.697509705,,19622,0.630563168,,0.066946537
19623,0.627322115,,19623,0.674492391,,-0.047170276
19624,0.765830273,,19624,0.824008389,,-0.058178116
19625,0.963482634,,19625,0.940110338,,0.023372296
19626,0.70248726,,19626,0.676315881,,0.02617138
19627,0.77595621,,19627,0.836425969,,-0.06046976
19628,0.885720978,,19628,0.708307105,,0.177413874
19629,0.85087747,,19629,0.737263092,,0.113614377
19630,0.722641793,,19630,0.725752068,,-0.003110275
19631,0.777980261,,19631,0.713815061,,0.0641652
19632,0.699310608,,19632,0.662654063,,0.036656545
19633,0.944373666,,19633,0.809238634,,0.135135032
